DocumentID	Title	Date	Authors
221	Stations of the Thayer Expedition to Brazil 1865-1866	1977	Dick, M M
222	Natural history of Cerion. VII. geographic variation of Cerion (Mollusca: Pulmonata) from the eastern end of its range (Hispaniola to the Virgin Islands): coherent patterns and taxonomic simplification	1977	Gould, S J  | Paull, C
223	A new interpretation of the mammalian teeth of tribosphenic pattern from the Albian of Texas	1978	Butler, P M
224	Food selection by beavers: sampling behavior	1978	Jenkins, S H
225	Systematic notes on the loons (Gaviidae: Aves)	1978	Storer, R W
226	A new species of Moenkhausia from the Mato Grosso region of Brazil (Pisces: Characidae)	1979	Fink, W L
227	A new species of Cybotoid anole (Sauria, Iguanidae) from Hispaniola	1979	Schwartz, A
228	Lizards of the Sceloporus orcutti complex of the Cape region of Baja California	1979	P, Hall W  | M, Smith H
229	The large Palaeotragine giraffid, Palaeotragus germaini, from late Miocene deposits of Lothagam Hill, Kenya	1979	Churcher, C S
230	Evolution of life histories: a comparison of Anolis lizards from matched island and mainland habitats	1979	Andrews, R M
231	A new Paleocene Palaeanodont and the origin of the Metacheiromyidae (Mammalia)	1979	Rose, K D
232	Description of a new Hawaiian gobiid fish of the genus Trimma	1979	Lobel, P S
233	Two new species of Eleutherodactylus (Amphibia: Leptodactylidae) from the lowlands and lower cloud forests of western Ecuador	1980	Lynch, J D  | Miyata, K
234	A new species of Atelopus (Anura: Bufonidae) from the cloud forests of northwestern Ecuador	1980	Miyata, K
235	A new species of Dendrobates (Anura: Dendrobatidae) from the lowland rain forests of western Ecuador	1980	Vigle, G O  | Miyata, K
236	On the evolution of the jaw adductor musculature in primitive gnathostome fishes	1980	Lauder, G V
237	Geographic variation in Anolis brevirostris (Sauria: Iguanidae) in Hispaniola	1980	Arnold, D L
238	Eleutherodactylus eremitus, a new trans-Andean species of the Lacrimosus assembly from Ecuador (Amphibia: Leptodactylidae)	1980	Lynch, J D
239	Jaw musculature of the West Indian snake Alsophis cantherigerus brooksi (Colubridae, Reptilia)	1980	Kardong, K V
240	A new genus and five new species of Neotropical Tryphoninae (Hymenoptera: Ichneumonidae)	2003	Bennett, Andrew M R
241	Foraging Strategy and Pollen Preferences of Andrena vaga (Panzer) and Colletes cunicularius (L.) (Hymenoptera: Apidae)	2003	Bischoff, Inge  | Feltgen, Kerstin  | Breckner, Doris
242	Taxonomic Revision of the Genus Sesioctonus Viereck (Hymenoptera: Braconidae: Agathidinae)	2003	Rosa A. Briceño, G
243	The Effect of Body Size on Male-Male Combat in the Parasitoid Wasp Melittobia digitata Dahms (Hymenoptera: Eulophidae)	2003	Hartley, Christopher S  | Matthews, Robert W
244	Morphological Variation in Opius Wesmael (Hymenoptera: Braconidae) with an Emphasis on Nearctic Species in the Subgenus Gastrosema Fischer	2003	Kula, Robert R
245	Prosopigastra morogoro, a New Species from Tanzania (Hymenoptera: Apoidea: Crabronidae: Larrini)	2003	Pulawski, Wojciech J
246	A New Species of Copidosoma Ratzeburg (Hymenoptera: Encyrtidae) from Eagle Nests in Kazakhstan	2003	Sharkov, Andrey  | Katzner, Todd E  | Bragina, Tatyana
247	Food Plants and Life Histories of Sawflies of the Families Tenthredinidae and Pergidae (Hymenoptera) in Costa Rica, with Descriptions of Four New Species	2003	Smith, David R  | Janzen, Daniel H
248	Review of the Southeastern Asian Sawfly Genus Eusunoxa Enslin (Hymenoptera: Tenthredinidae)	2003	Smith, David R  | Saini, M S
249	Larval Anatomy of Orussidae (Hymenoptera)	2003	Vilhelmsen, Lars
250	First Report Of Male Sleeping Aggregations In The Pollen Wasp Celonites abbreviatus (Villers, 1789) (Hymenoptera: Vespidae: Masarinae)	2003	Amiet, F  | Maus, V
251	The American Association For Zoological Nomenclature	1987	Manning, R B
252	Case 2324. Cryptus Fabricius, 1804 (Insecta, Hymenoptera): Proposed Conservation	1987	Rossem, G Van
253	Oncomera Stephens 1829 Insecta Coleoptera Proposed Designation Of Dryops femorata Fabricius 1792 As Type Species	1987	Svihla, V
254	Musca marginalis Wiedemann, 1830 (currently Chrysomya marginalis; Insecta, Diptera): proposed conservation of the specific name	1987	Braack, Leo
255	Harpa articularis Lamarck 1822 Mollusca Gastropoda Proposed Conservation Of The Specific Name	1987	Rehder, H A  | Petit, R E
256	Conus floridanus Gabb, 1869 (Mollusca, Gastropoda): proposed conservation of the specific name	1987	Cernohorsky, W O
257	Filenchus Andrássy, 1954 (Nematoda): proposed designation of Tylenchus vulgaris Brzeski, 1963 as type species	1987	Brzeski, M W  | Geraert, E  | Raski, D J
258	Desorella Cotteau 1855 Echinodermata Echinoidea Proposed Confirmation Of Hyboclypus elatus Desor 1847 As Type Species	1987	Rose, E P F  | Olver, J B S
259	Alveolina d'Orbigny, 1826 (Foraminiferida): proposed designation of Oryzaria boscii Defrance in Bronn, 1825 as type species	1987	Loeblich, A R J R  | Tappan, H
260	Case 2044. Eriophyes von Siebold, 1851 and Phytoptus Dujardin, 1851 (Arachnida, Acarina) proposed designation of type species	1987	Lindquist, Evert E  | Manson, D C M
261	List of avian family-group names to be proposed for conservation	1987	Bock, W J
262	Opinion 1421	1987-03-23	
263	Opinion 1422	1987-03-23	
264	Opinion 1423	1987-03-23	
265	Opinion 1424	1987-03-23	
266	Opinion 1425	1987-03-23	
267	Opinion 1426	1987-03-23	
268	Opinion 1427	1987-03-23	
269	Opinion 1428. Hymenolepis Weinland, 1858 (Cestoda): Taenia diminuta Rudolphi, 1819 designated as type species	1987-03-23	I C Z N
270	Opinion 1429	1987-03-23	
271	Opinion 1430	1987-03-23	
272	Opinion 1431	1987-03-23	
273	Opinion 1432	1987-03-23	
274	Use versus priority in zoological nomenclature: a solution for an old problem	1987	Cornelius, P F S
275	Alcyonidium Lamouroux, 1813 (Bryozoa): proposed conservation by the suppression of Fucus Hudson, 1762 and Ulva Hudson, 1778 in their zoological sense	1987	Thorpe, J P  | Winston, J E
276	Proposed conservation of four sipunculan specific names	1987	Salinas, J I Saiz
277	Callianidea H. Milne Edwards, 1837 (Crustacea, Decapoda): proposed conservation	1987	Sakai, K  | Holthuis, L B
278	Case 2542 Trapeziidae Miers, 1886 (Crustacea, Brachyura) and Trapeziidae Lamy, 1920 (Mollusca, Bivalvia): proposal to remove homonymy	1987	Morgan, G J
279	Corisa germari Fieber, 1848 (currently Arctocorisa germari; Insecta, Hemiptera): proposed designation of a neotype	1987	Jansson, A
280	Corisa distincta Fieber, 1848 (currently Sigara (Subsigara) distincta; Insecta, Hemiptera): proposed conservation of the specific name	1987	Jansson, A
281	Coeloides Wesmael, 1838 (Insecta, Hymenoptera): proposed designation of Coeloides scolyticida Wesmael, 1838, as type species	1987	Van Achterberg, C
282	Disophrys Foerster, 1862 (Insecta, Hymenoptera): proposed designation of Agathis caesa Klug, 1835 as type species	1987	Van Achterberg, C
283	Phymatodes Mulsant, 1839 and Phymatestes Pascoe, 1867 (Insecta, Coleoptera): proposed conservation	1987	Mroczkowski, M
284	Chlorophanus Sahlberg, 1823 (Insecta, Coleoptera): proposed conservation	1987	Silfverberg, H
285	Polyommatus emolus Godart,[1824] (currently Anthene emolus; Insecta, Lepidoptera): proposed conservation of specific name	1987	Tite, G E
286	Holothuria arenicola Semper, 1868 (Echinodermata, Holothuroidea): proposed conservation of the specific name	1987	Pawson, D L  | Miller, J E
287	Case 2531. Three works by Richard W. Wells and C. Ross Wellington: proposed suppression for nomenclatural purposes	1987	The President, Australian Society Of Herpetologists
288	Halianassa studeri Von Meyer 1838 Mammalia Sirenia Proposed Designation Of A Neotype And Proposed Conservation Of Halitherium Kaup 1838 By Designation Of A Type Species	1987	Domning, D P
289	Comments on the proposed suppression of Rallus nigra Miller, 1784 and Columba R. Forsteri Wagler, 1829 (Aves)	1987	Olson, S L  | Steadman, D W  | Bruce, M D  | Holyoak, D T  | Thibault, J C
290	Comment on the proposed precedence of Simulium austeni Edwards, 1915 over Simulium posticatum Meigen, 1838 (Insecta, Diptera)	1987	Crosskey, R W  | Zwick, H
291	Opinion 1433	2008	
292	Opinion 1434	1987-06-25	
293	Opinion 1435	1987-06-25	
294	Opinion 1436	1987-06-25	
295	Opinion 1437. Neodorippe Serène & Romimohtarto, 1969 (Crustacea, Decapoda): Dorippe callida Fabricius, 1798 designated as type species	1987-06-25	Nomenclature, International Commission On Zoological
296	Opinion 1438	1987-06-25	
297	Opinion 1439	1987-06-25	
298	Opinion 1440	1987-06-25	
299	Opinion 1441	1987-06-25	
300	Opinion 1442	1987-06-25	I C Z N
301	Opinion 1443. Microchrysa Loew, 1855 (Insecta, Diptera): conserved	1987-06-25	Nomenclature, International Commission On Zoological
302	Opinion 1444	1987-06-25	
303	Opinion 1445	1987-06-25	
304	Opinion 1446	1987-06-25	
305	On the introduction of the term pragmatype, and some comments on the role of the International Commission on Zoological Nomenclature. Reply	1987	Disney, Rhl  | Erzinclioglu, Y Z  | Tubbs, P K
306	Sorites Ehrenberg, 1839 (Foraminiferida): proposed designation of Nautilus orbiculus Forsk\aal, 1775 as type species	1987	Loeblich, A R J R  | Tappan, H
307	Discocyclina Gümbel, 1870 (Foraminiferida): proposed designation of Orbitolites prattii Michelin, 1847 as type species	1987	Loeblich, A R J R  | Tappan, H
308	Avicula gryphaecoides J. de C. Sowerby, 1836 (Mollusca, Bivalvia): proposed conservation	1987	Lee, G
309	Haminoea Turton & Kingston, 1830 (Mollusca, Gastropoda): proposed confirmation of original spelling	1987	Giannuzzi-Savelli, R
310	Disculiceps Joyeux & Baer, 1935 (Cestoidea): proposed conservation	1987	Caira, J N
311	Loxoconchella Triebel, 1954 (Crustacea, Ostracoda): proposed confirmation of type species	1987	Malz, H  | Keij, A J
312	Chelonus Panzer, 1806 (Insecta, Hymenoptera) and Anomala Samouelle, 1819 (Insecta, Coleoptera): proposed conservation	1987	Van Achterberg, C
313	Curculio assimilis Paykull, 1792 (currently Ceutorhynchus assimilis; Insecta, Coleoptera): proposed conservation of the specific name	1987	Silfverberg, H
314	Dystiscus cinereus Linnaeus, 1758 (currently Graphoderus cinereus; Insecta, Coleoptera): proposed replacement of neotype	1987	Nilsson, A N  | Foster, G N
315	Dytiscus ater de Geer, 1774 (currently Ilybius ater) and Dytiscus planus Fabricius, 1781 (currently Hydroporus planus; Insecta, Coleoptera): proposed conservation of the specific names	1987	Nilsson, A N
316	Glabellula Bezzi, 1902 (Insecta, Diptera): proposed designation of Platygaster arcticus Zetterstadt, 1838, as type species	1987	Evenhuis, N L
317	Pararatus Ricardo, 1913 (Insecta, Diptera): proposed designation of Paratus ricardoae Daniels, 1987 as type species	1987	Daniels, G
318	ETHMIIDAE Busck, 1909 (Insecta, Lepidoptera): proposed precedence over AZINIDAE Walsingham, 1906	1987	Powell, J A
319	Chelifer Geoffroy, 1762 (Arachnida, Pseudoscorpionida): proposed conservation	1987	Harvey, M S
320	Sarotherodon melanotheron Rüppell, 1852 (Osteichthyes, Perciformes): proposed conservation of the specific name	1987	Trewavas, E
321	Anabas oxyrhynchus Boulenger, 1902 (currently Ctenopoma oxyrhynchum; Osteichthyes, Perciformes): proposed conservation of the specific name	1987	Norris, S M
322	Comment on the proposed conservation of Pyralis (currently Cydia or Laspeyresia) nigricana Fabricius, 1794 (Insecta, Lepidoptera)	1987	Robinson, G S  | Nielsen, E S
323	Opinion 1447	1987-09-25	
324	Opinion 1448	1987-09-25	
325	Opinion 1449	1987-09-25	
326	Opinion 1450	1987-09-25	
327	Opinion 1451	1987-09-25	
328	Opinion 1452	1987-09-25	
329	Opinion 1453	1987-09-25	
330	Opinion 1454	1987-09-25	
331	Opinion 1455	1987-09-25	
332	Opinion 1456	1987-09-25	
333	Opinion 1457	1987-09-25	
334	Opinion 1458	1987-09-25	
335	Opinion 1459. Carcharias Rafinesque, 1810 (Chondrichthyes, Lamniformes): conserved	1987-09-25	I C Z N
336	Opinion 1460	1987-09-25	
337	Opinion 1461	1987-09-25	
338	Euglenidae Stein, 1878 (Protista, Flagellata) and Euglenidae Seidlitz, 1875 (Insecta, Coleoptera): proposals to remove the homonymy, with conservation of Aderidae Winkler, 1927 (Insecta, Coleoptera)	1987	Mroczkowski, M  | Slipinski, S A
339	Dysidea Johnston, 1842 (Porifera, Keratosa): proposed conservation	1987	Erridge, N  | Tollitt, M E
340	Case 2589. Hypsibius Ehrenberg, 1848 (Tardigrada): proposed designation of Macrobiotus dujardini Doyère, 1840 as type species	1987	Binda, Maria Grazia  | Pilato, Giovanni
341	Dioctophyme Collet-Meygret, 1802 (Nematoda): proposed confirmation of spelling (CIOMS case no. 7)	1987	Tollitt, M E
342	Cryptocoeloma Miers, 1884 (Crustacea, Decapoda): proposed designation of Cryptocoeloma haswelli Rathbun, 1923, as type species	1987	Ng, P K L  | Holthuis, L B
343	Dacus parallelus Wiedemann, 1830 (currently Anastrepha parallela; Insecta, Diptera): proposed replacement of lectotype	1987	Norrbom, A L
344	Asterias squamata Delle Chiaje, 1828 (currently Amphipholis squamata; Echinodermata, Ophiuroidea): proposed conservation of the specific name	1987	Clark, A M
345	Heliases ternatensis Bleeker, 1856 (currently Chromis ternatensis; Osteichthyes, Perciformes): proposed conservation, and adoption of the name Chromis viridis (Cuvier, 1830) for the fish commonly called C. caerulea (Cuvier, 1830)	1987	Randall, John E  | Bauchot, Marie-Louise  | Desoutter, Martine
346	Neamia octospina Smith & Radcliffe, 1912 (Osteichthyes, Perciformes): proposed conservation of the specific name	1987	Gon, O
347	Platanista Wagler, 1830 (Mammalia, Cetacea): proposed conservation	1987	Rice, D W
348	Megaloceros Brookes 1828 Mammalia Artiodactyla Proposed Emendation Of The Original Spelling	1987	Lister, A M
349	Comment on the proposed suppression for nomenclatural purposes of three works by Richard W Wells and C. Ross Wellington	1987	Shea, G M
350	OPINION 1462.  CAECILIIDAE Rafinesque-Schmaltz, 1814 (Amphibia, Gymnophiona) and CAECILIIDAE Kolbe, 1880 (Insecta, Psocoptera): a ruling to remove the homonymy	1987	Nomenclature, International Commission On Zoological
351	Opinion 1463	1987-12-11	
352	Comments on the proposed amendment to Article 51c of the International Code of Zoological Nomenclature. Z.N.(S.)2474	1986	Staines, C L
353	Comment On The Proposed Completion Of The Official List Entry For Rhabditis Dujardin, [1855] (Nematoda) Z.n.(S.) 937	1986	Melville, R V
354	Further Comment On The Proposed Conservation Of Laspeyresia Hubner,	1986	Bradley, J D  | Hamilton, C J
355	Comment On The Proposed Conservation Of Hyla Lactea Daudin, 1803	1986	Smith, H M
356	Comment on the proposed grant of precedence to THRESKIORNITHIDAE Richmond, 1917 (Aves) over PLATALEINAE Bonaparte, 1838	1986	Campbell, K E  | Phillips, A R  | Olson, S L  | Rea, A M  | Brodkorb, P
357	Further Comment On The Proposed Conservation Of Southernia Allgen, 1929 By The Suppression Of Southernia Filipjev, 1927 (Nematoda). Z.n.(S.) 940(1)	1986	Inglis, Wg
358	Opinion 1369	1986-04-09	
359	Opinion 1370	1986-04-09	
360	Opinion 1371	1986-04-09	
361	Opinion 1372	1986-04-09	
362	Opinion 1373	1986-04-09	
363	Opinion 1374	1986-04-09	
364	Opinion 1375	1986-04-09	
365	Opinion 1376	1986-04-09	
366	Opinion 1377	1986-04-09	
367	Opinion 1378	1986-04-09	
368	Opinion 1379	1986-04-09	
369	Opinion 1380	1986-04-09	
370	Opinion 1381	1986-04-09	
371	Opinion 1382	1986-04-09	
372	Trioxycanus Dumbleton, 1966 (Lepidoptera), a genus based on a misidentified type species, with proposal of new names for the taxonomic genus and species involved	1986	Dugdale, J S
373	Dasyurus hallucatus Gould, 1842 (Mammalia, Marsupialia): proposed conservation by the suppression of Mustela Quoll Zimmermann, 1783	1986	Mahoney, J A  | Ride, Wdl
374	Dryophthorus Germar, 1824 (Insecta, Coleoptera): proposed conservation by the suppression of Bulbifer Dejean, 1821	1986	O'brien, C W  | Osella, G
375	Lachnopus Schoenherr, 1840 (Insecta, Coleoptera): proposed conservation by the suppression of Menoetius Dejean, 1821 and Ptilopus Schoenherr, 1823	1986	O'brien, C W  | Wibmer, G J
376	Nemocestes Van Dyke, 1936 (Insecta, Coleoptera): proposed conservation and designation of type species	1986	O'brien, C W
377	Zygops Schoenherr, 1825 (Insecta, Coleoptera): proposed conservation by the suppression of Eccoptus Dejean, 1821	1986	O'brien, C W  | Wibmer, G J
378	Ammonites perarmatus J. Sowerby, 1822 (Cephalopoda, Ammonoidea); proposed exemption from the principle of homonymy	1986	Howarth, M K
379	Clausilia Draparnaud, 1805 (Mollusca, Gastropoda): proposed correction of opinion 119	1986	Melville, R V
380	De la Cépède, 1788 ― 1789 Histoire Naturelle des Serpens and later editions: proposed rejection as a non-binominal work	1986	Melville, R V
381	ATYIDAE De Haan,[1849] (Crustacea, Decapoda) and ATYIDAE Thiele, 1926 (Mollusca, Gastropoda): proposals to remove the homonymy	1986	Crosby, T K  | Carpenter, A
382	Carcharias Rafinesque, 1810 (Chondrichthyes, Lamniformes): proposed conservation by the use of the relative precedence procedure	1986	Compagno, L J V  | Follett, W I
383	Pyralis nigricana Fabricius, 1794 (Insecta, Lepidoptera): proposed conservation by the suppression of Phalaena rusticella Clerck, 1759	1986	Seymour, P R
384	Apanteles ornigis Weed, 1887 (Insecta, Hymenoptera): proposed conservation by the suppression of Microgaster robiniae Fitch, 1859	1986	Whitfield, J B
385	Strongylaspis Spaeth, 1936 (Insecta, Coleoptera) non Strongylaspis Thomson, 1860: proposed designation of Cassida atripes Leconte, 1859 as type species	1986	Riley, E G
386	Nomadacris Uvarov, 1923 (Insecta, Orthoptera): proposed conservation by setting aside the first―reviser action of Jago. Comment	1986	Key, K H L  | Jago, N D  | Kevan, K M
387	Type species of the genus Calymene Brongniart (Trilobita) in Brongniart & Desmarest, 1822 and proposed suppression of the name Tuberculatus Brünnich, 1781	1986	Whittington, H B  | Siveter, D J
388	Dates and authorship of the text volumes of the Histoire Naturelle section of Savigny's Description de l'Egypte	1986	Audouin, Tollitt
389	Tubulanus Renier,[1804] and T. polymorphus Renier,[1804] (Polychaeta): proposed reinstatement under the plenary powers	1986	Melville, R V
390	Comments on the proposed designation of a type species for Berytus Fabricius, 1803 (Insecta, Heteroptera). Z. N. (S.) 2464 (see vol. 42, pp. 293-295)	1986	Pericart, J
391	Apis pilipes Fabricius, 1775 (Insecta, Hymenoptera): designated as type species of Megilla Fabricius, 1805	1986	Tubbs, P K
392	Dromophis Peters, 1869 (Reptilia, Serpentes): conserved	1986	Tubbs, P K
393	Opinion 1385. Anolis carolinensis Voigt, 1832 designated as type species of Anolis Daudin, 1802 (Reptilia, Sauria)	1986	Tubbs, P K
394	Papilio erato Linnaeus, 1758 (Insecta, Lepidoptera): neotype designated	1986	Tubbs, P K
395	Curculio picirostris Fabricius, 1787 and Tychius stephensi Schönherr, 1836 (Insecta, Coleoptera, Curculionidae): conserved	1986	Tubbs, P K
396	Callionymus sagitta Pallas, 1770 (Osteichthyes, Callionymidae): neotype designated	1986	Tubbs, P K
397	Phascolosoma cumanense Keferstein, 1867 (Sipunculida): given precedence over Lumbricus edulis Pallas, 1774	1986	Tubbs, P K
398	Pellonula bahiensis Steindachner, 1879 (Osteichthyes): replacement lectotype designated	1986	Tubbs, P K
399	Opinion 1391	1986-07-09	
400	Reptomultisparsa d'Orbigny, 1853 (Bryozoa, Cyclostomata): type species designated	1986	Tubbs, P K
401	Opinion 1393	1986-07-09	
402	Centrurus limpidus Karsch, 1879 and Centruroides ornatus Pocock, 1902 (Arachnida, Scorpiones): Conserved	1986	Tubbs, P K
403	Opinion 1395: Tomiopsis Benediktova, 1956 (Brachiopoda, Spiriferida)	1986	Tubbs, P K
404	Opinion 1396	1986-07-09	
405	Opinion 1397	1986-07-09	
406	Opinion 1398	1986-07-09	
407	Cochliomyia Townsend, 1915 (Diptera, Calliphoridae): Conserved	1986	Tubbs, P K
408	Bubo Dumeril, 1806 And Surnia Dumeril, 1806 (Aves): Proposed Confirmation On Official List. Z.n.(S.) 1051	1986	Melville, R V
409	Antispila Hübner,[1825] (Insecta, Lepidoptera): Proposed validation of Antispila stadtmüllerella (Hübnev) 1825 as a type species	1986	Nielsen, E S  | Nye, Iwb
410	Heteroclonium bicolor Cope, 1896 (Reptilia, Squamata): Proposed conservation by suppression of Chirotes diglossis Saenz 1869	1986	Ayala, S C
411	On the names of two species of the genus Clytia Lamouroux, 1812 (Cnidaria, Hydrozoa) common in Western Europe. Z. N. (S.) 2493	1986	Cornelius, P F S  | Ostman, C
412	Napomyza Westwood, 1840 (Insecta, Diptera): proposed conservation by the suppression of Napomyza Curtis, 1837. Z. N. (S.) 2495	1986	Griffiths, Gcd  | Spencer, K A  | Steyskal, G C
413	Microgaster Latreille, 1804 (Insecta, Hymenoptera): proposed designation of Microgaster australis Thomson, 1895 as type species Z. N. (S.) 2397	1986	Mason, W R M
414	Sigara scholtzi Fieber,[1860] (Insecta, Heteroptera): proposed conservation by the suppression of Sigara scholtzii Scholtz, 1846. Z. N. (S.) 2494	1986	Jansson, A
415	Micronecta griseola Horváth, 1899 (Insecta, Heteroptera, Corixidae): proposed conservation by the suppression of Sigara minuta Fabricius, 1794 and Sigara lemana Fieber, 1860. Z. N. (S.) 2519	1986	Jansson, A
416	Calcarina calcar d'Orbigny, 1839 (Protozoa, Foraminiferida): proposed conservation by the suppression of Calcarina stellata de Ferussac, 1827. Z. N. (S.) 2344	1986	Hansen, H J
417	Agromyza Fallén, 1810 (Insecta, Diptera): proposed validation of Agromyza reptans Fallén, 1823 as type species Z. N. (S.) 2395	1986	Spencer, K A  | Steyskal, G C
418	Tropiphorus Schönherr, 1842 (Insecta, Coleoptera): proposed conservation by suppression of Brius Dejean, 1821. Z. N. (S.) 2537	1986	Silfverberg, H
419	Tetropium Kirby, 1837 (Insecta, Coleoptera, Cerambycidae): proposed conservation by the suppression of Isarthron Dejean, 1835. Z. N. (S.) 2534	1986	Mroczkowski, M
420	Risomurex Olsson & McGinty, 1958 (Mollusca, Gastropoda): proposed designation of type species. Z. N. (S.) 2507	1986	Kemperman, Tch  | Coomans, H E
421	Siphamia Weber, 1909 and Siphamia permutata Klausewitz, 1966 (Osteichthyes, Perciformes): proposed conservation by the suppression of Beanea Steindachner, 1902 and Beanea trivittata Steindachner, 1902. Z. N. (S.) 2517	1986	Randall, J E  | Lachner, E A  | Fraser, T H
422	Cyclaxyra Broun, 1893 (Insecta, Coleoptera): proposed conservation by the suppression of Melanochroa Broun, 1882. Z. N. (S.) 2511	1986	Watt, J C  | Crowson, R A
423	Sinuitidae Dall, 1913, Macluritidae Fischer, 1885 and Euomphalidae de Koninck, 1881 (Gastropoda, Archaeogastropoda): proposed conservation by suppression of Protowarthiidae Ulrich & Schofield, 1897, Maclureadae Carpenter, 1861, Macluraeidea Gill, 1817 and Schizostomatidae Eichwald, 1817. Z. N. (S.)	1986	Knight, J B  | Batten, R L  | Yochelson, E
424	Laplysia Viridis Montagu, 1804 (Mollusca, Gastropoda): Conservation Proposee Par La Suppression De Laplisia Viridis Bosc, 1801 Z.n.(S.) 2408	1986	Bouchet, P
425	Orbicula Cuvier, 1798 (Brachiopoda): proposed suppression. Z. N. (S.) 2545	1986	Brunton, Chc  | Lee, D E
426	Criopus Poli, 1791 And Criopoderma Poli, 1795 (Brachiopoda): Proposed Suppression. Z.n.(S.) 2546	1986	Brunton, Chc  | Lee, D E
427	Crania Tuberculata Nilsson, 1826 (Brachiopoda): Proposed Conservation By Suppression Of Craniolites Brattenburgicus Schlotheim, 1820. Z.n.(S.) 2551	1986	Brunton, Chc  | Lee, D E
428	Trichomonas Donne, 1836 (Protozoa, Mastigophora): Proposed Confirmation Of Spelling. Z.n.(S.) 245	1986	Tubbs, P K
429	Comment On The Proposed Conservation Of Cephalopholis Argus Schneider, 1801 (Osteichthyes). Z.n.(S.) 2470	1986	Mees, G F
430	Simia fascicularis Raffles, 1821 (Mammalia, Primates): conserved	1986	Tubbs, P K
431	Leucaspis Signoret, 1869 (Insecta, Homoptera): conserved	1986	Tubbs, P K
432	Opinion 1402. Bagrus Bosc, 1816 (Osteichthyes, Siluriformes): conserved	1986	Nomenclature, International Commission On Zoological
433	Opinion 1403. Lumbricus lacteus Örley, 1881 designated as type species of Octolasion Örley, 1885 (Annelida, Oligochaeta)	1986	Tubbs, P K
434	Indodorylaimus elongatus Baqri, 1982 designated as type species of Indodorylaimus Ali & Prabha, 1974 (Nematoda, Dorylaimida)	1986	Tubbs, P K
435	Phalaena stagnata Donovan, 1806 designated as type species of Nymphula Schrank, 1802 (Insecta, Lepidoptera)	1986	Tubbs, P K
436	Opinion 1407	1986-10-06	
437	Opinion 1408	1986-10-06	
438	Opinion 1409	1986-10-06	
439	Williamia Monterosato, 1884 (Mollusca, Gastropoda): conserved	1986	Tubbs, P K
440	Drymus ryeii Douglas & Scott, 1865 (Insecta, Hemiptera): neotype set aside	1986	Tubbs, P K
441	Leptoclinum fulgens Milne Edwards, 1841 designated as type species of Leptoclinum Milne Edwards, 1841 (Tunicata, Ascidiaea)	1986	Tubbs, P K
442	Delphinus truncatus Montagu, 1821 (Mammalia, Cetacea): conserved	1986	Tubbs, P K
443	Opinion 1414	1986-10-06	
444	Opinion 1415	1986-10-06	
445	Opinion 1416. Cnetha Enderlein, 1921 and Pseudonevermannia Baranov, 1926 (insecta, Diptera): type species designated; Atractocera latipes Meigen, 1804: confirmation of holotype	1986-10-06	Tubbs, P K
446	Opinion 1417. Chromis Cuvier in Desmaret, 1814 (Osteichthyes, Perciformes): gender confirmed as feminine	1986	Tubbs, P K
447	Rhabdobon Matheron, 1869 (Reptilia, Ornithischia): proposed conservation by suppression of Rhabdobon Fleischmann, 1831 (Reptilia, Serpentes). Z. N. (S.) 2536	1986	Brinkmann, W
448	Megalonaias Utterback, 1915 (Mollusca, Bivalvia) proposed conservation by the suppression of Magnonaias Utterback, 1915. Z. N. (S.) 2512	1986	Bogan, A E  | Williams, J D
449	Ammonites neubergicus Hauer, 1858 (Cephalopoda, Ammonoidea): proposed conservation by the suppression of Ammonites chrishna Forbes, 1846 Z. N. (S.) 2460	1986	Henderson, R A  | Kennedy, W J
450	Corixa albifrons Motschulsky, 1863 (Insecta, Heteroptera): proposed confirmation of neotype designation. Z. N. (S.) 2520	1986	Jansson, A  | Kerzhner, I M
451	Dexia Meigen, 1826 (Insecta, Diptera): proposed designation of Musca rustica Fabricius, 1775, as type species. Z. N. (S.) 2252	1986	Crosskey, R W  | Herting, B  | Mesnil, L P  | Wood, D M
452	Lepralia punctata Hassall, 1841 (Bryozoa, Cheilostomata: proposed designation of a replacement neotype. Z. N. (S.) 2562	1986	Bishop, J D D
453	Pseudocalanidae Sars, 1901 (Crustacea, Copepoda): proposed precedence over Clausocalanidae Giesbrecht, 1892 Z. N. (S.) 2557	1986	Andronov, V N  | Vyshkvartzeva, N V
454	Geonemus Schoenherr 1833 And Brachyomus Lacordaire 1863 Insecta Coleoptera Proposal To Maintain Current Usage By Designation Of A Type Species For Geonemus Z.n.s.-2565	1986	Wibmer, G J
455	Phaulacridium vittatum (Sjöstedt, 1920) (Insecta, Orthoptera): proposed conservation by suppression of Acridium ambulans Erichson, 1842, Trigoniza manca Bolívar, 1898 and Trigoniza australiensis Bolívar, 1898. Z. N. (S.) 2524	1986	Key, K H L
456	Proposed Amendments To The Code Introducing The Term Nomenclaturally Valid A Useful New Term In Nomenclature Z.n.s.-2513	1986	Melville, R V
457	Taeniolabis Cope 1882 Mammalia Multituberculata Proposed Designation Of Polymastodon taoensis Cope 1882 As Type Species. Z.n.s.-2529	1986	Simmons, N B
458	Glyphipterix Hübner,[1825] (Insecta, Lepidoptera): Tinea bergstraesserella Fabricius, 1781 designated as type species	1986	Tubbs, P K
459	Opinion 1419. Democricetodon Fahlbusch, 1964 (Mammalia: Rodentia): Democricetodon crassus Freudenthal, 1969 designated as type species	1986	Tubbs, P K
